After iteration 1: w(A1) = -0.0375, w(A2) = -0.0375, w(A3) = 0.0000, w(A4) = 0.0000, w(A5) = 0.0000, w(A6) = 0.0000, w(A7) = 0.0000, w(A8) = 0.0000, w(A9) = -0.0375, w(A10) = -0.0375, w(A11) = 0.0000, w(A12) = 0.0000, w(A13) = -0.0375, output = 0.4533
After iteration 12: w(A1) = 0.0056, w(A2) = 0.0194, w(A3) = -0.0187, w(A4) = 0.0169, w(A5) = 0.0919, w(A6) = -0.0731, w(A7) = -0.0946, w(A8) = -0.0206, w(A9) = -0.0122, w(A10) = 0.0240, w(A11) = 0.0292, w(A12) = -0.0661, w(A13) = -0.1168, output = 0.4437
After iteration 13: w(A1) = 0.0465, w(A2) = 0.0194, w(A3) = 0.0221, w(A4) = 0.0578, w(A5) = 0.0919, w(A6) = -0.0731, w(A7) = -0.0537, w(A8) = 0.0203, w(A9) = -0.0122, w(A10) = 0.0649, w(A11) = 0.0292, w(A12) = -0.0661, w(A13) = -0.0759, output = 0.5205
After iteration 14: w(A1) = 0.0465, w(A2) = 0.0194, w(A3) = -0.0145, w(A4) = 0.0212, w(A5) = 0.0919, w(A6) = -0.0731, w(A7) = -0.0537, w(A8) = 0.0203, w(A9) = -0.0488, w(A10) = 0.0649, w(A11) = -0.0075, w(A12) = -0.1027, w(A13) = -0.1126, output = 0.4342
After iteration 15: w(A1) = 0.0132, w(A2) = 0.0194, w(A3) = -0.0145, w(A4) = 0.0212, w(A5) = 0.0919, w(A6) = -0.0731, w(A7) = -0.0870, w(A8) = 0.0203, w(A9) = -0.0821, w(A10) = 0.0316, w(A11) = -0.0075, w(A12) = -0.1360, w(A13) = -0.1458, output = 0.3998
After iteration 16: w(A1) = 0.0132, w(A2) = 0.0601, w(A3) = 0.0262, w(A4) = 0.0618, w(A5) = 0.1326, w(A6) = -0.0324, w(A7) = -0.0870, w(A8) = 0.0203, w(A9) = -0.0414, w(A10) = 0.0316, w(A11) = 0.0332, w(A12) = -0.1360, w(A13) = -0.1051, output = 0.5337
After iteration 17: w(A1) = -0.0216, w(A2) = 0.0601, w(A3) = 0.0262, w(A4) = 0.0618, w(A5) = 0.0979, w(A6) = -0.0324, w(A7) = -0.1217, w(A8) = -0.0144, w(A9) = -0.0762, w(A10) = -0.0031, w(A11) = -0.0015, w(A12) = -0.1707, w(A13) = -0.1399, output = 0.3891
After iteration 18: w(A1) = -0.0466, w(A2) = 0.0601, w(A3) = 0.0262, w(A4) = 0.0618, w(A5) = 0.0979, w(A6) = -0.0575, w(A7) = -0.1468, w(A8) = -0.0144, w(A9) = -0.1012, w(A10) = -0.0282, w(A11) = -0.0266, w(A12) = -0.1958, w(A13) = -0.1650, output = 0.3170
After iteration 19: w(A1) = -0.0728, w(A2) = 0.0601, w(A3) = 0.0262, w(A4) = 0.0357, w(A5) = 0.0979, w(A6) = -0.0837, w(A7) = -0.1468, w(A8) = -0.0406, w(A9) = -0.1274, w(A10) = -0.0282, w(A11) = -0.0266, w(A12) = -0.2220, w(A13) = -0.1911, output = 0.3314
After iteration 20: w(A1) = -0.0728, w(A2) = 0.0601, w(A3) = 0.0015, w(A4) = 0.0109, w(A5) = 0.0979, w(A6) = -0.1084, w(A7) = -0.1715, w(A8) = -0.0406, w(A9) = -0.1274, w(A10) = -0.0282, w(A11) = -0.0266, w(A12) = -0.2467, w(A13) = -0.2159, output = 0.3252
After iteration 21: w(A1) = -0.0293, w(A2) = 0.1036, w(A3) = 0.0450, w(A4) = 0.0109, w(A5) = 0.0979, w(A6) = -0.0649, w(A7) = -0.1280, w(A8) = 0.0029, w(A9) = -0.0839, w(A10) = 0.0153, w(A11) = -0.0266, w(A12) = -0.2032, w(A13) = -0.1724, output = 0.3740
After iteration 22: w(A1) = -0.0293, w(A2) = 0.0695, w(A3) = 0.0109, w(A4) = -0.0232, w(A5) = 0.0637, w(A6) = -0.0990, w(A7) = -0.1280, w(A8) = 0.0029, w(A9) = -0.0839, w(A10) = -0.0188, w(A11) = -0.0266, w(A12) = -0.2373, w(A13) = -0.2065, output = 0.3916
After iteration 23: w(A1) = -0.0293, w(A2) = 0.0695, w(A3) = -0.0135, w(A4) = -0.0476, w(A5) = 0.0637, w(A6) = -0.1234, w(A7) = -0.1280, w(A8) = -0.0215, w(A9) = -0.0839, w(A10) = -0.0432, w(A11) = -0.0509, w(A12) = -0.2617, w(A13) = -0.2309, output = 0.3116
After iteration 24: w(A1) = -0.0466, w(A2) = 0.0695, w(A3) = -0.0135, w(A4) = -0.0649, w(A5) = 0.0637, w(A6) = -0.1407, w(A7) = -0.1453, w(A8) = -0.0388, w(A9) = -0.1012, w(A10) = -0.0432, w(A11) = -0.0509, w(A12) = -0.2790, w(A13) = -0.2482, output = 0.2564
After iteration 25: w(A1) = -0.0466, w(A2) = 0.0695, w(A3) = -0.0423, w(A4) = -0.0649, w(A5) = 0.0637, w(A6) = -0.1407, w(A7) = -0.1741, w(A8) = -0.0388, w(A9) = -0.1012, w(A10) = -0.0432, w(A11) = -0.0509, w(A12) = -0.2790, w(A13) = -0.2769, output = 0.3791
After iteration 26: w(A1) = -0.0653, w(A2) = 0.0695, w(A3) = -0.0610, w(A4) = -0.0649, w(A5) = 0.0637, w(A6) = -0.1407, w(A7) = -0.1928, w(A8) = -0.0574, w(A9) = -0.1012, w(A10) = -0.0432, w(A11) = -0.0509, w(A12) = -0.2977, w(A13) = -0.2956, output = 0.2749
After iteration 27: w(A1) = -0.0843, w(A2) = 0.0695, w(A3) = -0.0610, w(A4) = -0.0649, w(A5) = 0.0637, w(A6) = -0.1597, w(A7) = -0.1928, w(A8) = -0.0574, w(A9) = -0.1012, w(A10) = -0.0622, w(A11) = -0.0509, w(A12) = -0.3167, w(A13) = -0.3146, output = 0.2814
After iteration 28: w(A1) = -0.0989, w(A2) = 0.0695, w(A3) = -0.0610, w(A4) = -0.0649, w(A5) = 0.0491, w(A6) = -0.1743, w(A7) = -0.2074, w(A8) = -0.0574, w(A9) = -0.1012, w(A10) = -0.0768, w(A11) = -0.0509, w(A12) = -0.3313, w(A13) = -0.3292, output = 0.2370
After iteration 29: w(A1) = -0.1163, w(A2) = 0.0695, w(A3) = -0.0610, w(A4) = -0.0649, w(A5) = 0.0491, w(A6) = -0.1743, w(A7) = -0.2248, w(A8) = -0.0748, w(A9) = -0.1186, w(A10) = -0.0942, w(A11) = -0.0683, w(A12) = -0.3313, w(A13) = -0.3466, output = 0.2604
After iteration 30: w(A1) = -0.1163, w(A2) = 0.0695, w(A3) = -0.0811, w(A4) = -0.0850, w(A5) = 0.0491, w(A6) = -0.1944, w(A7) = -0.2248, w(A8) = -0.0949, w(A9) = -0.1186, w(A10) = -0.0942, w(A11) = -0.0884, w(A12) = -0.3313, w(A13) = -0.3667, output = 0.2869
After iteration 31: w(A1) = -0.1163, w(A2) = 0.0578, w(A3) = -0.0928, w(A4) = -0.0850, w(A5) = 0.0491, w(A6) = -0.1944, w(A7) = -0.2365, w(A8) = -0.1066, w(A9) = -0.1303, w(A10) = -0.1059, w(A11) = -0.0884, w(A12) = -0.3430, w(A13) = -0.3784, output = 0.2082
After iteration 32: w(A1) = -0.1163, w(A2) = 0.0578, w(A3) = -0.0928, w(A4) = -0.0850, w(A5) = 0.0306, w(A6) = -0.2129, w(A7) = -0.2550, w(A8) = -0.1251, w(A9) = -0.1303, w(A10) = -0.1059, w(A11) = -0.0884, w(A12) = -0.3430, w(A13) = -0.3969, output = 0.2770
After iteration 33: w(A1) = -0.1163, w(A2) = 0.0476, w(A3) = -0.1030, w(A4) = -0.0850, w(A5) = 0.0203, w(A6) = -0.2232, w(A7) = -0.2653, w(A8) = -0.1354, w(A9) = -0.1303, w(A10) = -0.1059, w(A11) = -0.0884, w(A12) = -0.3533, w(A13) = -0.4072, output = 0.1947
After iteration 34: w(A1) = -0.1163, w(A2) = 0.0304, w(A3) = -0.1030, w(A4) = -0.1021, w(A5) = 0.0203, w(A6) = -0.2232, w(A7) = -0.2653, w(A8) = -0.1525, w(A9) = -0.1303, w(A10) = -0.1059, w(A11) = -0.0884, w(A12) = -0.3704, w(A13) = -0.4243, output = 0.2652
After iteration 35: w(A1) = -0.1272, w(A2) = 0.0304, w(A3) = -0.1030, w(A4) = -0.1130, w(A5) = 0.0203, w(A6) = -0.2232, w(A7) = -0.2761, w(A8) = -0.1634, w(A9) = -0.1411, w(A10) = -0.1168, w(A11) = -0.0884, w(A12) = -0.3704, w(A13) = -0.4352, output = 0.2022
After iteration 36: w(A1) = -0.1272, w(A2) = 0.0304, w(A3) = -0.1030, w(A4) = -0.1172, w(A5) = 0.0203, w(A6) = -0.2274, w(A7) = -0.2803, w(A8) = -0.1676, w(A9) = -0.1454, w(A10) = -0.1210, w(A11) = -0.0927, w(A12) = -0.3747, w(A13) = -0.4394, output = 0.1228
After iteration 37: w(A1) = -0.1339, w(A2) = 0.0237, w(A3) = -0.1030, w(A4) = -0.1240, w(A5) = 0.0203, w(A6) = -0.2342, w(A7) = -0.2871, w(A8) = -0.1676, w(A9) = -0.1454, w(A10) = -0.1210, w(A11) = -0.0994, w(A12) = -0.3814, w(A13) = -0.4462, output = 0.1568
After iteration 38: w(A1) = -0.1339, w(A2) = 0.0237, w(A3) = -0.1030, w(A4) = -0.1240, w(A5) = 0.0017, w(A6) = -0.2342, w(A7) = -0.2871, w(A8) = -0.1863, w(A9) = -0.1640, w(A10) = -0.1396, w(A11) = -0.0994, w(A12) = -0.3814, w(A13) = -0.4648, output = 0.2783
After iteration 39: w(A1) = -0.1339, w(A2) = 0.0194, w(A3) = -0.1073, w(A4) = -0.1282, w(A5) = 0.0017, w(A6) = -0.2342, w(A7) = -0.2913, w(A8) = -0.1905, w(A9) = -0.1682, w(A10) = -0.1439, w(A11) = -0.1036, w(A12) = -0.3857, w(A13) = -0.4690, output = 0.1226
After iteration 40: w(A1) = -0.1339, w(A2) = 0.0194, w(A3) = -0.1073, w(A4) = -0.1282, w(A5) = -0.0257, w(A6) = -0.2342, w(A7) = -0.2913, w(A8) = -0.1905, w(A9) = -0.1682, w(A10) = -0.1439, w(A11) = -0.1036, w(A12) = -0.3857, w(A13) = -0.4964, output = 0.3724
After iteration 41: w(A1) = -0.1414, w(A2) = 0.0194, w(A3) = -0.1148, w(A4) = -0.1282, w(A5) = -0.0332, w(A6) = -0.2342, w(A7) = -0.2988, w(A8) = -0.1980, w(A9) = -0.1757, w(A10) = -0.1514, w(A11) = -0.1036, w(A12) = -0.3857, w(A13) = -0.5039, output = 0.1656
After iteration 42: w(A1) = -0.1538, w(A2) = 0.0071, w(A3) = -0.1271, w(A4) = -0.1405, w(A5) = -0.0455, w(A6) = -0.2342, w(A7) = -0.3112, w(A8) = -0.1980, w(A9) = -0.1757, w(A10) = -0.1514, w(A11) = -0.1036, w(A12) = -0.3857, w(A13) = -0.5163, output = 0.2163
After iteration 43: w(A1) = -0.1185, w(A2) = 0.0424, w(A3) = -0.0918, w(A4) = -0.1405, w(A5) = -0.0103, w(A6) = -0.2342, w(A7) = -0.2759, w(A8) = -0.1980, w(A9) = -0.1405, w(A10) = -0.1161, w(A11) = -0.0684, w(A12) = -0.3857, w(A13) = -0.4810, output = 0.2210
After iteration 44: w(A1) = -0.1216, w(A2) = 0.0424, w(A3) = -0.0949, w(A4) = -0.1436, w(A5) = -0.0133, w(A6) = -0.2373, w(A7) = -0.2790, w(A8) = -0.2011, w(A9) = -0.1405, w(A10) = -0.1192, w(A11) = -0.0714, w(A12) = -0.3887, w(A13) = -0.4841, output = 0.1039
After iteration 45: w(A1) = -0.1216, w(A2) = 0.0201, w(A3) = -0.1172, w(A4) = -0.1436, w(A5) = -0.0356, w(A6) = -0.2373, w(A7) = -0.2790, w(A8) = -0.2011, w(A9) = -0.1627, w(A10) = -0.1192, w(A11) = -0.0714, w(A12) = -0.3887, w(A13) = -0.5063, output = 0.3096
After iteration 46: w(A1) = -0.1216, w(A2) = 0.0201, w(A3) = -0.1346, w(A4) = -0.1610, w(A5) = -0.0530, w(A6) = -0.2373, w(A7) = -0.2790, w(A8) = -0.2011, w(A9) = -0.1627, w(A10) = -0.1366, w(A11) = -0.0714, w(A12) = -0.3887, w(A13) = -0.5237, output = 0.2672
After iteration 47: w(A1) = -0.1216, w(A2) = 0.0124, w(A3) = -0.1422, w(A4) = -0.1610, w(A5) = -0.0530, w(A6) = -0.2449, w(A7) = -0.2866, w(A8) = -0.2011, w(A9) = -0.1627, w(A10) = -0.1366, w(A11) = -0.0714, w(A12) = -0.3964, w(A13) = -0.5314, output = 0.1695
After iteration 48: w(A1) = -0.1216, w(A2) = 0.0124, w(A3) = -0.1003, w(A4) = -0.1610, w(A5) = -0.0111, w(A6) = -0.2449, w(A7) = -0.2866, w(A8) = -0.2011, w(A9) = -0.1627, w(A10) = -0.1366, w(A11) = -0.0714, w(A12) = -0.3545, w(A13) = -0.4895, output = 0.2778
After iteration 49: w(A1) = -0.1288, w(A2) = 0.0124, w(A3) = -0.1003, w(A4) = -0.1683, w(A5) = -0.0111, w(A6) = -0.2522, w(A7) = -0.2866, w(A8) = -0.2011, w(A9) = -0.1627, w(A10) = -0.1438, w(A11) = -0.0787, w(A12) = -0.3617, w(A13) = -0.4967, output = 0.1638
After iteration 50: w(A1) = -0.1335, w(A2) = 0.0078, w(A3) = -0.1050, w(A4) = -0.1729, w(A5) = -0.0157, w(A6) = -0.2568, w(A7) = -0.2866, w(A8) = -0.2057, w(A9) = -0.1674, w(A10) = -0.1438, w(A11) = -0.0787, w(A12) = -0.3664, w(A13) = -0.5014, output = 0.1282
After iteration 51: w(A1) = -0.1335, w(A2) = -0.0111, w(A3) = -0.1050, w(A4) = -0.1917, w(A5) = -0.0345, w(A6) = -0.2568, w(A7) = -0.2866, w(A8) = -0.2057, w(A9) = -0.1862, w(A10) = -0.1438, w(A11) = -0.0787, w(A12) = -0.3664, w(A13) = -0.5202, output = 0.2801
After iteration 52: w(A1) = -0.1335, w(A2) = -0.0294, w(A3) = -0.1233, w(A4) = -0.1917, w(A5) = -0.0528, w(A6) = -0.2568, w(A7) = -0.2866, w(A8) = -0.2240, w(A9) = -0.1862, w(A10) = -0.1438, w(A11) = -0.0787, w(A12) = -0.3664, w(A13) = -0.5385, output = 0.2753
After iteration 53: w(A1) = -0.1335, w(A2) = -0.0294, w(A3) = -0.1233, w(A4) = -0.1917, w(A5) = -0.0528, w(A6) = -0.2221, w(A7) = -0.2866, w(A8) = -0.1893, w(A9) = -0.1862, w(A10) = -0.1091, w(A11) = -0.0440, w(A12) = -0.3316, w(A13) = -0.5038, output = 0.1979
After iteration 54: w(A1) = -0.1335, w(A2) = -0.0358, w(A3) = -0.1233, w(A4) = -0.1917, w(A5) = -0.0593, w(A6) = -0.2285, w(A7) = -0.2931, w(A8) = -0.1893, w(A9) = -0.1927, w(A10) = -0.1091, w(A11) = -0.0504, w(A12) = -0.3381, w(A13) = -0.5102, output = 0.1534
After iteration 55: w(A1) = -0.1335, w(A2) = -0.0358, w(A3) = -0.1233, w(A4) = -0.1917, w(A5) = -0.0660, w(A6) = -0.2352, w(A7) = -0.2998, w(A8) = -0.1960, w(A9) = -0.1994, w(A10) = -0.1158, w(A11) = -0.0571, w(A12) = -0.3381, w(A13) = -0.5169, output = 0.1563
After iteration 56: w(A1) = -0.1335, w(A2) = -0.0358, w(A3) = -0.1268, w(A4) = -0.1953, w(A5) = -0.0696, w(A6) = -0.2388, w(A7) = -0.3034, w(A8) = -0.1960, w(A9) = -0.2030, w(A10) = -0.1158, w(A11) = -0.0607, w(A12) = -0.3417, w(A13) = -0.5205, output = 0.1131
After iteration 57: w(A1) = -0.1335, w(A2) = -0.0464, w(A3) = -0.1268, w(A4) = -0.1953, w(A5) = -0.0696, w(A6) = -0.2388, w(A7) = -0.3140, w(A8) = -0.1960, w(A9) = -0.2030, w(A10) = -0.1263, w(A11) = -0.0607, w(A12) = -0.3522, w(A13) = -0.5311, output = 0.2026
After iteration 58: w(A1) = -0.1335, w(A2) = -0.0464, w(A3) = -0.1400, w(A4) = -0.1953, w(A5) = -0.0827, w(A6) = -0.2520, w(A7) = -0.3140, w(A8) = -0.1960, w(A9) = -0.2030, w(A10) = -0.1395, w(A11) = -0.0738, w(A12) = -0.3522, w(A13) = -0.5442, output = 0.2258
After iteration 59: w(A1) = -0.0962, w(A2) = -0.0464, w(A3) = -0.1027, w(A4) = -0.1953, w(A5) = -0.0454, w(A6) = -0.2520, w(A7) = -0.3140, w(A8) = -0.1960, w(A9) = -0.1657, w(A10) = -0.1395, w(A11) = -0.0738, w(A12) = -0.3149, w(A13) = -0.5069, output = 0.2259
After iteration 60: w(A1) = -0.0962, w(A2) = -0.0464, w(A3) = -0.1027, w(A4) = -0.1561, w(A5) = -0.0454, w(A6) = -0.2128, w(A7) = -0.3140, w(A8) = -0.1960, w(A9) = -0.1265, w(A10) = -0.1003, w(A11) = -0.0347, w(A12) = -0.3149, w(A13) = -0.4677, output = 0.2501
After iteration 61: w(A1) = -0.0962, w(A2) = -0.0556, w(A3) = -0.1027, w(A4) = -0.1561, w(A5) = -0.0546, w(A6) = -0.2128, w(A7) = -0.3231, w(A8) = -0.2052, w(A9) = -0.1265, w(A10) = -0.1003, w(A11) = -0.0438, w(A12) = -0.3241, w(A13) = -0.4769, output = 0.1849
After iteration 62: w(A1) = -0.0962, w(A2) = -0.0556, w(A3) = -0.1093, w(A4) = -0.1561, w(A5) = -0.0612, w(A6) = -0.2194, w(A7) = -0.3298, w(A8) = -0.2052, w(A9) = -0.1265, w(A10) = -0.1069, w(A11) = -0.0505, w(A12) = -0.3307, w(A13) = -0.4835, output = 0.1556
After iteration 63: w(A1) = -0.1036, w(A2) = -0.0630, w(A3) = -0.1167, w(A4) = -0.1561, w(A5) = -0.0612, w(A6) = -0.2194, w(A7) = -0.3372, w(A8) = -0.2126, w(A9) = -0.1339, w(A10) = -0.1143, w(A11) = -0.0579, w(A12) = -0.3307, w(A13) = -0.4910, output = 0.1638
After iteration 64: w(A1) = -0.0630, w(A2) = -0.0630, w(A3) = -0.0761, w(A4) = -0.1561, w(A5) = -0.0612, w(A6) = -0.2194, w(A7) = -0.3372, w(A8) = -0.1720, w(A9) = -0.0933, w(A10) = -0.0737, w(A11) = -0.0173, w(A12) = -0.3307, w(A13) = -0.4503, output = 0.2798
After iteration 65: w(A1) = -0.0630, w(A2) = -0.0781, w(A3) = -0.0761, w(A4) = -0.1712, w(A5) = -0.0763, w(A6) = -0.2345, w(A7) = -0.3372, w(A8) = -0.1720, w(A9) = -0.1083, w(A10) = -0.0737, w(A11) = -0.0173, w(A12) = -0.3307, w(A13) = -0.4654, output = 0.2435
After iteration 66: w(A1) = -0.0630, w(A2) = -0.0373, w(A3) = -0.0353, w(A4) = -0.1304, w(A5) = -0.0763, w(A6) = -0.2345, w(A7) = -0.2964, w(A8) = -0.1720, w(A9) = -0.1083, w(A10) = -0.0329, w(A11) = 0.0235, w(A12) = -0.3307, w(A13) = -0.4246, output = 0.2822
After iteration 67: w(A1) = -0.0630, w(A2) = -0.0482, w(A3) = -0.0353, w(A4) = -0.1413, w(A5) = -0.0763, w(A6) = -0.2453, w(A7) = -0.3073, w(A8) = -0.1828, w(A9) = -0.1083, w(A10) = -0.0329, w(A11) = 0.0235, w(A12) = -0.3307, w(A13) = -0.4355, output = 0.2042
After iteration 68: w(A1) = -0.0793, w(A2) = -0.0482, w(A3) = -0.0517, w(A4) = -0.1413, w(A5) = -0.0927, w(A6) = -0.2453, w(A7) = -0.3073, w(A8) = -0.1828, w(A9) = -0.1083, w(A10) = -0.0493, w(A11) = 0.0235, w(A12) = -0.3471, w(A13) = -0.4519, output = 0.2550
After iteration 69: w(A1) = -0.0444, w(A2) = -0.0132, w(A3) = -0.0517, w(A4) = -0.1413, w(A5) = -0.0577, w(A6) = -0.2104, w(A7) = -0.2724, w(A8) = -0.1828, w(A9) = -0.1083, w(A10) = -0.0144, w(A11) = 0.0584, w(A12) = -0.3122, w(A13) = -0.4169, output = 0.2170
After iteration 70: w(A1) = -0.0606, w(A2) = -0.0132, w(A3) = -0.0679, w(A4) = -0.1413, w(A5) = -0.0739, w(A6) = -0.2104, w(A7) = -0.2886, w(A8) = -0.1991, w(A9) = -0.1083, w(A10) = -0.0306, w(A11) = 0.0422, w(A12) = -0.3122, w(A13) = -0.4331, output = 0.2476
After iteration 71: w(A1) = -0.0775, w(A2) = -0.0301, w(A3) = -0.0679, w(A4) = -0.1581, w(A5) = -0.0739, w(A6) = -0.2104, w(A7) = -0.2886, w(A8) = -0.1991, w(A9) = -0.1083, w(A10) = -0.0474, w(A11) = 0.0254, w(A12) = -0.3290, w(A13) = -0.4500, output = 0.2560
After iteration 72: w(A1) = -0.0956, w(A2) = -0.0483, w(A3) = -0.0861, w(A4) = -0.1581, w(A5) = -0.0739, w(A6) = -0.2286, w(A7) = -0.2886, w(A8) = -0.1991, w(A9) = -0.1083, w(A10) = -0.0656, w(A11) = 0.0254, w(A12) = -0.3290, w(A13) = -0.4681, output = 0.2705
After iteration 73: w(A1) = -0.0522, w(A2) = -0.0483, w(A3) = -0.0427, w(A4) = -0.1147, w(A5) = -0.0305, w(A6) = -0.2286, w(A7) = -0.2886, w(A8) = -0.1991, w(A9) = -0.0650, w(A10) = -0.0656, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4247, output = 0.3405
After iteration 74: w(A1) = -0.0661, w(A2) = -0.0621, w(A3) = -0.0427, w(A4) = -0.1147, w(A5) = -0.0444, w(A6) = -0.2286, w(A7) = -0.3025, w(A8) = -0.2129, w(A9) = -0.0788, w(A10) = -0.0656, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4386, output = 0.2305
After iteration 75: w(A1) = -0.0774, w(A2) = -0.0621, w(A3) = -0.0540, w(A4) = -0.1147, w(A5) = -0.0557, w(A6) = -0.2399, w(A7) = -0.3138, w(A8) = -0.2129, w(A9) = -0.0901, w(A10) = -0.0769, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4499, output = 0.2046
After iteration 76: w(A1) = -0.0774, w(A2) = -0.0621, w(A3) = -0.0622, w(A4) = -0.1147, w(A5) = -0.0640, w(A6) = -0.2481, w(A7) = -0.3220, w(A8) = -0.2212, w(A9) = -0.0984, w(A10) = -0.0851, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4582, output = 0.1738
After iteration 77: w(A1) = -0.0774, w(A2) = -0.0621, w(A3) = -0.0740, w(A4) = -0.1147, w(A5) = -0.0757, w(A6) = -0.2599, w(A7) = -0.3220, w(A8) = -0.2329, w(A9) = -0.1101, w(A10) = -0.0969, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4699, output = 0.2109
After iteration 78: w(A1) = -0.0893, w(A2) = -0.0621, w(A3) = -0.0740, w(A4) = -0.1266, w(A5) = -0.0876, w(A6) = -0.2718, w(A7) = -0.3220, w(A8) = -0.2448, w(A9) = -0.1101, w(A10) = -0.0969, w(A11) = 0.0688, w(A12) = -0.3290, w(A13) = -0.4818, output = 0.2139
After iteration 79: w(A1) = -0.0968, w(A2) = -0.0621, w(A3) = -0.0815, w(A4) = -0.1342, w(A5) = -0.0952, w(A6) = -0.2718, w(A7) = -0.3296, w(A8) = -0.2448, w(A9) = -0.1177, w(A10) = -0.0969, w(A11) = 0.0612, w(A12) = -0.3366, w(A13) = -0.4894, output = 0.1652
After iteration 80: w(A1) = -0.0968, w(A2) = -0.0621, w(A3) = -0.0815, w(A4) = -0.1342, w(A5) = -0.1071, w(A6) = -0.2836, w(A7) = -0.3296, w(A8) = -0.2448, w(A9) = -0.1177, w(A10) = -0.1088, w(A11) = 0.0493, w(A12) = -0.3485, w(A13) = -0.5013, output = 0.2142
